
 displacements (vx,vy,vz) for set NALL and time  0.5000000E-01
         7   5 -7.721119E+03  6.007832E-31  9.473903E-13 -3.289868E-13  1.129376E-13 -1.476567E-13
         7   6 -7.721119E+03  4.736952E-13  9.473903E-13 -8.608002E-13  3.954635E-13 -3.322276E-13
         7   7 -7.721119E+03 -9.473903E-13 -4.736952E-13 -1.358631E-14  5.968352E-14 -2.953134E-13
         7   8 -7.721119E+03 -4.736952E-13 -4.736952E-13 -5.453997E-13 -4.056532E-13 -3.691417E-14
         8   1 -7.721119E+03  4.736952E-13  1.421085E-12  5.735432E-13  5.352100E-13 -2.214850E-13
         8   2 -7.721119E+03  4.241655E-30  4.736952E-13 -7.892286E-13 -1.322259E-14  2.122565E-13
         8   3 -7.721119E+03  5.391572E-30  4.736952E-13 -4.517504E-13 -5.318134E-13 -2.953134E-13
         8   4 -7.721119E+03 -4.736952E-13  4.736952E-13 -5.348462E-13  1.329533E-13  5.075699E-13
         8   5 -7.721119E+03  1.894781E-12  1.894781E-12 -5.318134E-13  9.374666E-13 -7.140880E-30
         8   6 -7.721119E+03 -4.736952E-13  4.736952E-13 -1.595440E-12  2.341232E-14  2.214850E-13
         8   7 -7.721119E+03  1.894781E-12  1.894781E-12 -1.063627E-12 -9.238803E-13 -2.953134E-13
         8   8 -7.721119E+03  9.473903E-13  1.421085E-12 -1.661917E-12  1.397465E-13  6.275409E-13
         9   1 -7.721119E+03 -4.736952E-13 -4.736952E-13 -1.047857E-12  2.185966E-13  7.382835E-14
         9   2 -7.721119E+03 -4.736952E-13 -4.736952E-13  1.819617E-13 -2.407232E-12  4.798843E-13
         9   3 -7.721119E+03  4.736952E-13  4.736952E-13 -8.743865E-13  8.743865E-13 -1.152040E-29
         9   4 -7.721119E+03 -4.736952E-13 -9.473903E-13  6.545770E-13  7.414331E-13  8.767116E-13
         9   5 -7.721119E+03  9.473903E-13  1.121408E-30 -5.589860E-13 -5.628694E-14  2.214850E-13
         9   6 -7.721119E+03 -4.736952E-13 -9.473903E-13 -1.601260E-13 -2.083825E-12 -2.399421E-13
         9   7 -7.721119E+03  1.894781E-12  4.736952E-13 -3.066656E-13 -6.308010E-13  2.953134E-13
         9   8 -7.721119E+03 -4.736952E-13 -1.421085E-12  2.251478E-13  2.998725E-13  4.429701E-13

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.3000000E+00

         1   1 -3.920000E-02  1.176000E-02  1.176000E-02 -3.390720E-19  4.163336E-19 -1.096878E-19
         1   2 -3.920000E-02  1.176000E-02  1.176000E-02 -2.837074E-18  8.326673E-19 -2.742196E-19
         1   3 -3.920000E-02  1.176000E-02  1.176000E-02  1.032026E-18  4.163336E-19 -7.523164E-37
         1   4 -3.920000E-02  1.176000E-02  1.176000E-02 -1.465976E-18  3.330669E-18 -1.042034E-18
         1   5 -3.920000E-02  1.176000E-02  1.176000E-02 -1.969580E-19  4.163336E-19 -1.096878E-19
         1   6 -3.920000E-02  1.176000E-02  1.176000E-02 -1.445959E-18  8.326673E-19 -4.387513E-19
         1   7 -3.920000E-02  1.176000E-02  1.176000E-02  8.999203E-19  4.163336E-19 -4.387513E-19
         1   8 -3.920000E-02  1.176000E-02  1.176000E-02  1.316254E-18  3.330669E-18 -1.206566E-18
         2   1 -3.920000E-02  1.176000E-02  1.176000E-02 -8.326673E-19  3.308251E-18 -3.290635E-19
         2   2 -3.920000E-02  1.176000E-02  1.176000E-02 -1.873501E-18  9.143330E-19  1.096878E-19
         2   3 -3.920000E-02  1.176000E-02  1.176000E-02  4.163336E-19  1.665335E-18 -1.096878E-18
         2   4 -3.920000E-02  1.176000E-02  1.176000E-02 -6.245005E-18  1.165734E-17 -4.387513E-19
         2   5 -3.920000E-02  1.176000E-02  1.176000E-02  1.665335E-18  3.285834E-18 -1.096878E-19
         2   6 -3.920000E-02  1.176000E-02  1.176000E-02 -2.081668E-18 -2.530022E-19  1.480786E-18
         2   7 -3.920000E-02  1.176000E-02  1.176000E-02 -1.504633E-36 -8.775026E-19  0.000000E+00
         2   8 -3.920000E-02  1.176000E-02  1.176000E-02 -2.498002E-18  9.114505E-18  2.193757E-19
         3   1 -3.920000E-02  1.176000E-02  1.176000E-02 -9.992007E-18  1.500803E-18  2.193757E-19
         3   2 -3.920000E-02  1.176000E-02  1.176000E-02  3.122502E-18 -5.808654E-19 -4.387513E-19
         3   3 -3.920000E-02  1.176000E-02  1.176000E-02 -9.882319E-18  9.333880E-18 -8.775026E-19
         3   4 -3.920000E-02  1.176000E-02  1.176000E-02 -3.220981E-18  9.333880E-18 -6.581270E-19
         3   5 -3.920000E-02  1.176000E-02  1.176000E-02  2.193757E-19  4.337877E-18  7.678148E-19
         3   6 -3.920000E-02  1.176000E-02  1.176000E-02 -3.111293E-18 -1.169097E-17 -1.316254E-18
         3   7 -3.920000E-02  1.176000E-02  1.176000E-02 -6.222587E-18  4.906333E-18 -9.780113E-35
         3   8 -3.920000E-02  1.176000E-02  1.176000E-02 -1.226583E-18  3.240998E-18 -1.096878E-18
         4   1 -3.920000E-02  1.176000E-02  1.176000E-02  1.558047E-18  8.326673E-19 -1.096878E-18
         4   2 -3.920000E-02  1.176000E-02  1.176000E-02  3.090464E-19  1.665335E-18 -7.129709E-19
         4   3 -3.920000E-02  1.176000E-02  1.176000E-02  2.417933E-19  8.326673E-19 -7.523164E-37
         4   4 -3.920000E-02  1.176000E-02  1.176000E-02 -1.007208E-18  3.330669E-18 -8.775026E-19
         4   5 -3.920000E-02  1.176000E-02  1.176000E-02  6.805447E-19  9.367507E-19 -4.387513E-19
         4   6 -3.920000E-02  1.176000E-02  1.176000E-02  1.096878E-18  1.665335E-18 -2.742196E-19
         4   7 -3.920000E-02  1.176000E-02  1.176000E-02 -2.171339E-18  8.326673E-19 -7.523164E-37
         4   8 -3.920000E-02  1.176000E-02  1.176000E-02 -3.420340E-18  4.996004E-18 -1.096878E-18
         5   1 -3.920000E-02  1.176000E-02  1.176000E-02  3.001606E-18  5.773827E-18 -1.316254E-18
         5   2 -3.920000E-02  1.176000E-02  1.176000E-02  2.689355E-18 -6.793444E-19 -5.484391E-19
         5   3 -3.920000E-02  1.176000E-02  1.176000E-02  3.088876E-18  1.226583E-18 -1.755005E-18
         5   4 -3.920000E-02  1.176000E-02  1.176000E-02  8.709380E-18  4.557252E-18 -2.687352E-18
         5   5 -3.920000E-02  1.176000E-02  1.176000E-02  1.884710E-18  8.304255E-18 -1.755005E-18
         5   6 -3.920000E-02  1.176000E-02  1.176000E-02 -1.862293E-18 -1.271419E-18  6.581270E-19
         5   7 -3.920000E-02  1.176000E-02  1.176000E-02  8.775026E-19  2.453166E-18 -1.755005E-18
         5   8 -3.920000E-02  1.176000E-02  1.176000E-02 -1.620499E-18  5.783836E-18  2.193757E-19
         6   1 -3.920000E-02  1.176000E-02  1.176000E-02  6.771026E-18  8.501213E-18 -1.316254E-18
         6   2 -3.920000E-02  1.176000E-02  1.176000E-02  3.024023E-18 -8.152132E-18  1.316254E-18
         6   3 -3.920000E-02  1.176000E-02  1.176000E-02  5.564460E-18  3.111293E-18 -1.096878E-18
         6   4 -3.920000E-02  1.176000E-02  1.176000E-02  2.025624E-18  9.772632E-18  1.645317E-18
         6   5 -3.920000E-02  1.176000E-02  1.176000E-02  1.096878E-18  4.073666E-18 -1.316254E-18
         6   6 -3.920000E-02  1.176000E-02  1.176000E-02 -2.233791E-18 -8.416343E-18  1.480786E-18
         6   7 -3.920000E-02  1.176000E-02  1.176000E-02  2.632508E-18 -8.775026E-19 -8.775026E-19
         6   8 -3.920000E-02  1.176000E-02  1.176000E-02  9.671734E-19  4.118501E-18  3.290635E-18
         7   1 -3.920000E-02  1.176000E-02  1.176000E-02  2.165734E-18  8.875112E-19 -4.387513E-19
         7   2 -3.920000E-02  1.176000E-02  1.176000E-02  2.061651E-18  1.303845E-18 -2.358288E-18
         7   3 -3.920000E-02  1.176000E-02  1.176000E-02  2.714174E-18  2.241768E-20 -3.071259E-18
         7   4 -3.920000E-02  1.176000E-02  1.176000E-02  2.610090E-18 -2.891918E-18 -9.323465E-19
         7   5 -3.920000E-02  1.176000E-02  1.176000E-02 -2.104086E-18  7.510015E-19 -8.775026E-19
         7   6 -3.920000E-02  1.176000E-02  1.176000E-02 -5.434755E-18  2.520419E-18 -1.974381E-18
         7   7 -3.920000E-02  1.176000E-02  1.176000E-02  8.967072E-20  4.611690E-19 -1.755005E-18
         7   8 -3.920000E-02  1.176000E-02  1.176000E-02 -3.240998E-18 -2.453166E-18 -2.193757E-19
         8   1 -3.920000E-02  1.176000E-02  1.176000E-02  3.482792E-18  3.308251E-18 -1.316254E-18
         8   2 -3.920000E-02  1.176000E-02  1.176000E-02 -5.052048E-18 -1.265011E-19  1.261410E-18
         8   3 -3.920000E-02  1.176000E-02  1.176000E-02 -3.004006E-18 -3.330669E-18 -1.755005E-18
         8   4 -3.920000E-02  1.176000E-02  1.176000E-02 -3.524423E-18  8.326673E-19  3.016415E-18
         8   5 -3.920000E-02  1.176000E-02  1.176000E-02 -3.330669E-18  5.783836E-18 -4.814825E-35
         8   6 -3.920000E-02  1.176000E-02  1.176000E-02 -9.992007E-18  5.924805E-20  1.316254E-18
         8   7 -3.920000E-02  1.176000E-02  1.176000E-02 -6.661338E-18 -5.873506E-18 -1.755005E-18
         8   8 -3.920000E-02  1.176000E-02  1.176000E-02 -1.040834E-17  7.878319E-19  3.729386E-18
         9   1 -3.920000E-02  1.176000E-02  1.176000E-02 -6.551650E-18  1.336271E-18  4.387513E-19
         9   2 -3.920000E-02  1.176000E-02  1.176000E-02  1.150522E-18 -1.510891E-17  2.851884E-18
         9   3 -3.920000E-02  1.176000E-02  1.176000E-02 -5.345084E-18  5.345084E-18 -9.629650E-35
         9   4 -3.920000E-02  1.176000E-02  1.176000E-02  4.230589E-18  4.512417E-18  5.210172E-18
         9   5 -3.920000E-02  1.176000E-02  1.176000E-02 -3.151328E-18 -4.835867E-19  1.316254E-18
         9   6 -3.920000E-02  1.176000E-02  1.176000E-02 -6.533258E-19 -1.318176E-17 -1.425942E-18
         9   7 -3.920000E-02  1.176000E-02  1.176000E-02 -1.396322E-18 -4.387513E-18  1.755005E-18
         9   8 -3.920000E-02  1.176000E-02  1.176000E-02  1.934347E-18  1.441158E-18  2.632508E-18

 displacements (vx,vy,vz) for set NALL and time  0.3500000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -2.333333E+01  0.000000E+00  0.000000E+00
         3 -4.666667E+01  0.000000E+00  0.000000E+00
         4 -7.000000E+01  0.000000E+00  0.000000E+00
         5  0.000000E+00  6.790555E+00  0.000000E+00
         6 -2.333333E+01  6.790555E+00  0.000000E+00
         7 -4.666667E+01  6.790555E+00  0.000000E+00
         8 -7.000000E+01  6.790555E+00  0.000000E+00
         9  0.000000E+00  1.358111E+01  0.000000E+00
        10 -2.333333E+01  1.358111E+01  0.000000E+00
        11 -4.666667E+01  1.358111E+01  0.000000E+00
        12 -7.000000E+01  1.358111E+01  0.000000E+00
        13  0.000000E+00  2.037167E+01  0.000000E+00
        14 -2.333333E+01  2.037167E+01  0.000000E+00
        15 -4.666667E+01  2.037167E+01  0.000000E+00
        16 -7.000000E+01  2.037167E+01  0.000000E+00
        17  0.000000E+00  0.000000E+00  9.506777E+00
        18 -2.333333E+01  0.000000E+00  9.506777E+00
        19 -4.666667E+01  0.000000E+00  9.506777E+00
        20 -7.000000E+01  0.000000E+00  9.506777E+00
        21  0.000000E+00  6.790555E+00  9.506777E+00
        22 -2.333333E+01  6.790555E+00  9.506777E+00
        23 -4.666667E+01  6.790555E+00  9.506777E+00
        24 -7.000000E+01  6.790555E+00  9.506777E+00
        25  0.000000E+00  1.358111E+01  9.506777E+00
        26 -2.333333E+01  1.358111E+01  9.506777E+00
        27 -4.666667E+01  1.358111E+01  9.506777E+00
        28 -7.000000E+01  1.358111E+01  9.506777E+00
        29  0.000000E+00  2.037167E+01  9.506777E+00
        30 -2.333333E+01  2.037167E+01  9.506777E+00
        31 -4.666667E+01  2.037167E+01  9.506777E+00
        32 -7.000000E+01  2.037167E+01  9.506777E+00

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.3500000E+00

         1   1 -8.881784E+03 -9.540154E-13 -5.894637E-32  2.324074E-14  8.432329E-14  1.862087E-14
         1   2 -8.881784E+03  9.540154E-13  4.770077E-13  2.324074E-14  3.643641E-13 -1.862087E-14
         1   3 -8.881784E+03 -9.540154E-13 -1.431023E-12  9.296297E-14  3.490431E-14  3.724174E-14
         1   4 -8.881784E+03  9.540154E-13  4.770077E-13  9.296297E-14  4.961481E-13 -1.117252E-13
         1   5 -8.881784E+03 -4.770077E-13  9.540154E-13 -9.687963E-14 -8.639688E-15  1.303461E-13
         1   6 -8.881784E+03 -4.770077E-13  4.770077E-13 -3.098766E-14  2.714012E-13  3.724174E-14
         1   7 -8.881784E+03  4.770077E-13  4.770077E-13 -1.898426E-13  6.589197E-14  1.489670E-13
         1   8 -8.881784E+03 -4.770077E-13  4.770077E-13 -1.239506E-13  2.635679E-13 -5.586261E-14
         2   1 -8.881784E+03 -4.770077E-13  4.770077E-13  4.302561E-13  1.000043E-12  5.655561E-30
         2   2 -8.881784E+03  4.770077E-13 -4.770077E-13  2.984722E-13 -6.966751E-13 -2.793130E-14
         2   3 -8.881784E+03  4.770077E-13  4.770077E-13  3.372931E-13 -1.239506E-13 -2.234504E-13
         2   4 -8.881784E+03 -4.770077E-13 -4.770077E-13 -3.875185E-13  2.050484E-12 -1.303461E-13
         2   5 -8.881784E+03 -4.770077E-13 -4.770077E-13  5.271357E-13  4.498394E-13  1.117252E-13
         2   6 -8.881784E+03 -4.770077E-13  4.770077E-13  7.248116E-13 -4.435038E-14  1.024148E-13
         2   7 -8.881784E+03 -4.770077E-13  4.770077E-13  5.271357E-13 -3.718519E-13 -4.255416E-30
         2   8 -8.881784E+03 -1.431023E-12 -9.540154E-13  5.930277E-13  1.934367E-12  3.724174E-14
         3   1 -8.881784E+03 -4.770077E-13 -9.270639E-31 -9.844629E-13  4.574135E-13 -6.679317E-30
         3   2 -8.881784E+03  4.770077E-13  4.770077E-13  3.992685E-13 -2.342995E-12 -1.362967E-29
         3   3 -8.881784E+03  4.770077E-13  4.770077E-13 -1.046438E-12  9.922962E-13 -3.724174E-14
         3   4 -8.881784E+03  1.431023E-12  9.540154E-13  4.031851E-13  2.178352E-12  1.117252E-13
         3   5 -8.881784E+03 -4.770077E-13 -4.770077E-13 -4.961481E-13  7.365616E-13 -5.460452E-30
         3   6 -8.881784E+03  4.770077E-13 -4.770077E-13  6.899073E-13 -7.789537E-13 -9.310435E-15
         3   7 -8.881784E+03 -1.431023E-12 -9.540154E-13 -6.510864E-13  9.303209E-13 -1.489670E-13
         3   8 -8.881784E+03 -1.431023E-12 -1.431023E-12 -2.557346E-13  2.248160E-12  3.724174E-14
         4   1 -8.881784E+03 -4.770077E-13  9.540154E-13  1.549383E-14  1.230579E-13 -1.117252E-13
         4   2 -8.881784E+03 -1.431023E-12  7.377775E-32  1.549383E-14  2.713148E-13  2.793130E-14
         4   3 -8.881784E+03 -4.770077E-13 -4.770077E-13 -6.197532E-14  9.687963E-14 -1.862087E-13
         4   4 -8.881784E+03 -1.431023E-12 -4.770077E-13 -6.197532E-14  5.581234E-13 -9.310435E-14
         4   5 -8.881784E+03  9.540154E-13  9.540154E-13 -2.518179E-13  1.792446E-13 -3.724174E-14
         4   6 -8.881784E+03  1.908031E-12  1.431023E-12 -1.859259E-13  2.286636E-13  9.310435E-14
         4   7 -8.881784E+03  9.540154E-13 -4.770077E-13 -6.589197E-14  1.898426E-13 -1.489670E-13
         4   8 -8.881784E+03  9.540154E-13  4.770077E-13  1.688425E-30  3.875185E-13  2.234504E-13
         5   1 -8.881784E+03 -4.770077E-13  1.431023E-12  9.303209E-13  1.151237E-12 -2.234504E-13
         5   2 -8.881784E+03 -4.770077E-13 -4.770077E-13  1.095051E-12  1.052400E-12  1.955191E-13
         5   3 -8.881784E+03 -4.770077E-13  4.770077E-13  6.589197E-13 -9.296297E-14 -2.606922E-13
         5   4 -8.881784E+03  4.770077E-13  4.770077E-13  2.306219E-13  1.488444E-12  2.793130E-14
         5   5 -8.881784E+03  1.431023E-12  1.908031E-12 -1.532774E-30  3.568764E-13 -1.117252E-13
         5   6 -8.881784E+03  1.908031E-12  4.770077E-13 -3.294598E-13  5.380793E-13  5.586261E-13
         5   7 -8.881784E+03  1.431023E-12  2.385039E-12  5.271357E-13 -2.479013E-13  1.489670E-13
         5   8 -8.881784E+03  2.862046E-12  1.431023E-12 -4.612438E-13  2.058318E-12  4.096591E-13
         6   1 -8.881784E+03 -1.431023E-12 -9.540154E-13  4.496666E-13  1.232623E-12 -1.862087E-13
         6   2 -8.881784E+03 -4.770077E-13 -9.540154E-13  3.178827E-13 -1.403055E-12  4.189696E-13
         6   3 -8.881784E+03  4.770077E-13  4.770077E-13  5.891111E-13  9.613085E-13 -2.606922E-13
         6   4 -8.881784E+03  1.431023E-12  4.770077E-13  7.867870E-13  1.093092E-12  1.955191E-13
         6   5 -8.881784E+03  1.908031E-12 -1.068246E-29 -5.891111E-13  1.891629E-12  1.862087E-13
         6   6 -8.881784E+03 -4.770077E-13 -4.770077E-13 -4.573271E-13 -1.600645E-12  5.586261E-13
         6   7 -8.881784E+03  1.431023E-12  4.770077E-13 -2.792345E-13  6.824196E-13  1.489670E-13
         6   8 -8.881784E+03 -1.431023E-12 -1.431023E-12  1.161173E-13  2.000259E-12  4.469009E-13
         7   1 -8.881784E+03 -4.770077E-13  9.540154E-13 -1.278673E-13  1.385517E-13 -7.448348E-14
         7   2 -8.881784E+03  4.770077E-13  9.540154E-13 -5.232191E-13  4.185925E-13 -3.444861E-13
         7   3 -8.881784E+03 -4.770077E-13 -4.770077E-13 -6.589197E-14  1.666882E-13 -5.213843E-13
         7   4 -8.881784E+03 -4.770077E-13 -9.540154E-13 -4.612438E-13  7.597160E-13 -1.210356E-13
         7   5 -8.881784E+03 -4.770077E-13  4.770077E-13  8.103361E-31  1.918009E-13  2.234504E-13
         7   6 -8.881784E+03 -4.770077E-13  9.540154E-13  2.635679E-13  6.200987E-13 -3.537965E-13
         7   7 -8.881784E+03 -4.770077E-13  4.770077E-13 -9.618997E-31  7.372527E-14 -2.979339E-13
         7   8 -8.881784E+03 -4.770077E-13 -4.770077E-13  2.635679E-13  4.031851E-13 -2.979339E-13
         8   1 -8.881784E+03 -4.770077E-13  4.770077E-13  7.833304E-15  9.264042E-13  6.679676E-31
         8   2 -8.881784E+03  4.770077E-13  4.770077E-13  9.962128E-13  7.616743E-13  8.379391E-14
         8   3 -8.881784E+03  2.862046E-12  1.431023E-12  1.474505E-13 -8.110011E-31 -3.351756E-13
         8   4 -8.881784E+03  1.431023E-12  1.431023E-12 -1.161173E-13  1.647299E-12  1.582774E-13
         8   5 -8.881784E+03  1.431023E-12  2.385039E-12 -4.619480E-30  1.193889E-12 -2.979339E-13
         8   6 -8.881784E+03  4.770077E-13  1.908031E-12 -1.317839E-12  1.396172E-13  2.234504E-13
         8   7 -8.881784E+03 -1.431023E-12 -1.431023E-12  1.566661E-14  1.396172E-13 -1.489670E-13
         8   8 -8.881784E+03 -1.908031E-12 -1.431023E-12 -1.697525E-12  5.349690E-13  1.117252E-13
         9   1 -8.881784E+03 -2.385039E-12 -1.908031E-12 -5.504629E-13  5.272221E-13 -3.724174E-14
         9   2 -8.881784E+03 -1.908031E-12 -1.908031E-12  5.038086E-13 -1.383645E-12  3.537965E-13
         9   3 -8.881784E+03 -4.770077E-13 -4.770077E-13 -4.729937E-13  3.721975E-13 -3.724174E-14
         9   4 -8.881784E+03  2.810200E-29 -4.770077E-13  8.448456E-13  8.993332E-13  9.775956E-13
         9   5 -8.881784E+03 -1.438450E-29 -1.908031E-12 -1.147580E-12  1.085605E-12 -7.448348E-14
         9   6 -8.881784E+03  2.473239E-31 -1.908031E-12 -9.330853E-14 -1.220614E-12  1.675878E-13
         9   7 -8.881784E+03  9.540154E-13 -4.770077E-13 -8.377034E-13 -9.261741E-14 -1.489670E-13
         9   8 -8.881784E+03  9.540154E-13 -4.770077E-13  4.801359E-13  1.709505E-13  5.958678E-13

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.3500000E+00

         1   1 -4.557778E-02  1.367333E-02  1.367333E-02  1.648390E-19  5.037389E-19  1.098927E-19
         1   2 -4.557778E-02  1.367333E-02  1.367333E-02  1.648390E-19  2.260869E-18 -1.098927E-19
         1   3 -4.557778E-02  1.367333E-02  1.367333E-02  6.593561E-19  1.936571E-19  2.197854E-19
         1   4 -4.557778E-02  1.367333E-02  1.367333E-02  6.593561E-19  3.087754E-18 -6.593561E-19
         1   5 -4.557778E-02  1.367333E-02  1.367333E-02 -6.332278E-19 -1.556172E-19  7.692488E-19
         1   6 -4.557778E-02  1.367333E-02  1.367333E-02 -2.197854E-19  1.601513E-18  2.197854E-19
         1   7 -4.557778E-02  1.367333E-02  1.367333E-02 -1.292584E-18  4.134424E-19  8.791415E-19
         1   8 -4.557778E-02  1.367333E-02  1.367333E-02 -8.791415E-19  1.653770E-18 -3.296781E-19
         2   1 -4.557778E-02  1.367333E-02  1.367333E-02  2.674312E-18  6.230454E-18  4.288203E-35
         2   2 -4.557778E-02  1.367333E-02  1.367333E-02  1.847427E-18 -4.415688E-18 -1.648390E-19
         2   3 -4.557778E-02  1.367333E-02  1.367333E-02  2.014956E-18 -8.791415E-19 -1.318712E-18
         2   4 -4.557778E-02  1.367333E-02  1.367333E-02 -2.532911E-18  1.276446E-17 -7.692488E-19
         2   5 -4.557778E-02  1.367333E-02  1.367333E-02  3.307539E-18  2.543670E-18  6.593561E-19
         2   6 -4.557778E-02  1.367333E-02  1.367333E-02  4.547867E-18 -5.571481E-19  6.044098E-19
         2   7 -4.557778E-02  1.367333E-02  1.367333E-02  3.307539E-18 -2.637424E-18  1.504633E-36
         2   8 -4.557778E-02  1.367333E-02  1.367333E-02  3.720982E-18  1.183306E-17  2.197854E-19
         3   1 -4.557778E-02  1.367333E-02  1.367333E-02 -6.227765E-18  2.813022E-18 -4.175356E-35
         3   2 -4.557778E-02  1.367333E-02  1.367333E-02  2.454526E-18 -1.475828E-17 -9.065412E-35
         3   3 -4.557778E-02  1.367333E-02  1.367333E-02 -6.667335E-18  6.175508E-18 -2.197854E-19
         3   4 -4.557778E-02  1.367333E-02  1.367333E-02  2.428398E-18  1.361747E-17  6.593561E-19
         3   5 -4.557778E-02  1.367333E-02  1.367333E-02 -3.087754E-18  4.469482E-18 -4.212972E-35
         3   6 -4.557778E-02  1.367333E-02  1.367333E-02  4.354210E-18 -5.039694E-18 -5.494634E-20
         3   7 -4.557778E-02  1.367333E-02  1.367333E-02 -4.186681E-18  5.735937E-18 -8.791415E-19
         3   8 -4.557778E-02  1.367333E-02  1.367333E-02 -1.706026E-18  1.400479E-17  2.197854E-19
         4   1 -4.557778E-02  1.367333E-02  1.367333E-02  1.098927E-19  7.784706E-19 -6.593561E-19
         4   2 -4.557778E-02  1.367333E-02  1.367333E-02  1.098927E-19  1.708716E-18  1.648390E-19
         4   3 -4.557778E-02  1.367333E-02  1.367333E-02 -4.395707E-19  6.332278E-19 -1.098927E-18
         4   4 -4.557778E-02  1.367333E-02  1.367333E-02 -4.395707E-19  3.527325E-18 -5.494634E-19
         4   5 -4.557778E-02  1.367333E-02  1.367333E-02 -1.732155E-18  1.150031E-18 -2.197854E-19
         4   6 -4.557778E-02  1.367333E-02  1.367333E-02 -1.318712E-18  1.460113E-18  5.494634E-19
         4   7 -4.557778E-02  1.367333E-02  1.367333E-02 -4.134424E-19  1.292584E-18 -8.791415E-19
         4   8 -4.557778E-02  1.367333E-02  1.367333E-02  3.761582E-37  2.532911E-18  1.318712E-18
         5   1 -4.557778E-02  1.367333E-02  1.367333E-02  5.735937E-18  7.141104E-18 -1.318712E-18
         5   2 -4.557778E-02  1.367333E-02  1.367333E-02  6.769543E-18  6.520940E-18  1.153873E-18
         5   3 -4.557778E-02  1.367333E-02  1.367333E-02  4.134424E-18 -6.593561E-19 -1.538498E-18
         5   4 -4.557778E-02  1.367333E-02  1.367333E-02  1.447048E-18  9.263262E-18  1.648390E-19
         5   5 -4.557778E-02  1.367333E-02  1.367333E-02  0.000000E+00  1.884314E-18 -6.593561E-19
         5   6 -4.557778E-02  1.367333E-02  1.367333E-02 -2.067212E-18  3.021281E-18  3.296781E-18
         5   7 -4.557778E-02  1.367333E-02  1.367333E-02  3.307539E-18 -1.758283E-18  8.791415E-19
         5   8 -4.557778E-02  1.367333E-02  1.367333E-02 -2.894097E-18  1.271220E-17  2.417639E-18
         6   1 -4.557778E-02  1.367333E-02  1.367333E-02  2.758076E-18  7.664439E-18 -1.098927E-18
         6   2 -4.557778E-02  1.367333E-02  1.367333E-02  1.931191E-18 -8.873258E-18  2.472585E-18
         6   3 -4.557778E-02  1.367333E-02  1.367333E-02  3.747110E-18  5.955723E-18 -1.538498E-18
         6   4 -4.557778E-02  1.367333E-02  1.367333E-02  4.987437E-18  6.782608E-18  1.153873E-18
         6   5 -4.557778E-02  1.367333E-02  1.367333E-02 -3.747110E-18  1.169166E-17  1.098927E-18
         6   6 -4.557778E-02  1.367333E-02  1.367333E-02 -2.920225E-18 -1.022079E-17  3.296781E-18
         6   7 -4.557778E-02  1.367333E-02  1.367333E-02 -1.549256E-18  3.977654E-18  8.791415E-19
         6   8 -4.557778E-02  1.367333E-02  1.367333E-02  9.313981E-19  1.224650E-17  2.637424E-18
         7   1 -4.557778E-02  1.367333E-02  1.367333E-02 -8.530132E-19  8.883633E-19 -4.395707E-19
         7   2 -4.557778E-02  1.367333E-02  1.367333E-02 -3.333668E-18  2.645494E-18 -2.033015E-18
         7   3 -4.557778E-02  1.367333E-02  1.367333E-02 -4.134424E-19  1.020542E-18 -3.076995E-18
         7   4 -4.557778E-02  1.367333E-02  1.367333E-02 -2.894097E-18  4.741524E-18 -7.143024E-19
         7   5 -4.557778E-02  1.367333E-02  1.367333E-02  0.000000E+00  1.279520E-18  1.318712E-18
         7   6 -4.557778E-02  1.367333E-02  1.367333E-02  1.653770E-18  3.966896E-18 -2.087961E-18
         7   7 -4.557778E-02  1.367333E-02  1.367333E-02  0.000000E+00  3.611858E-19 -1.758283E-18
         7   8 -4.557778E-02  1.367333E-02  1.367333E-02  1.653770E-18  2.428398E-18 -1.758283E-18
         8   1 -4.557778E-02  1.367333E-02  1.367333E-02 -5.225662E-20  5.762066E-18  9.027797E-36
         8   2 -4.557778E-02  1.367333E-02  1.367333E-02  6.149380E-18  4.728460E-18  4.945171E-19
         8   3 -4.557778E-02  1.367333E-02  1.367333E-02  7.223716E-19  6.018531E-36 -1.978068E-18
         8   4 -4.557778E-02  1.367333E-02  1.367333E-02 -9.313981E-19  1.033606E-17  9.340878E-19
         8   5 -4.557778E-02  1.367333E-02  1.367333E-02  3.009266E-36  7.389707E-18 -1.758283E-18
         8   6 -4.557778E-02  1.367333E-02  1.367333E-02 -8.268849E-18  7.746282E-19  1.318712E-18
         8   7 -4.557778E-02  1.367333E-02  1.367333E-02 -1.045132E-19  7.746282E-19 -8.791415E-19
         8   8 -4.557778E-02  1.367333E-02  1.367333E-02 -1.085402E-17  3.255283E-18  6.593561E-19
         9   1 -4.557778E-02  1.367333E-02  1.367333E-02 -3.365175E-18  3.200336E-18 -2.197854E-19
         9   2 -4.557778E-02  1.367333E-02  1.367333E-02  3.249903E-18 -8.789494E-18  2.087961E-18
         9   3 -4.557778E-02  1.367333E-02  1.367333E-02 -2.815712E-18  2.208613E-18 -2.197854E-19
